Transaction_ID,Transaction_Amount_INR,Transaction_Type,Merchant_Category,Hour_of_Day,Day_of_Week,Is_New_Device,Is_New_Location,Distance_From_Home_KM,Account_Age_Days,Time_Since_Last_Transaction_Minutes,Is_Fraud
TXN-006708,3464.13,UPI,Grocery,12,4,0,0,7.51,3605,36.53,0
TXN-006709,2721.52,NEFT,Cash Withdrawal,6,0,0,0,7.31,2958,495.71,0
TXN-006710,3885.14,UPI,Grocery,18,2,1,1,3.21,792,506.21,0
TXN-006711,6962.77,Card Payment,Utility Bills,8,6,0,0,2.64,679,215.38,0
TXN-006712,311.08,ATM Withdrawal,Utility Bills,19,6,0,0,9.3,3154,273.51,0
TXN-006713,270.62,Card Payment,Cash Withdrawal,13,6,0,0,2.07,3348,512.75,0
TXN-006714,296.61,UPI,Utility Bills,8,6,0,1,1.83,3592,51.46,0
TXN-006715,2683.43,Card Payment,Cash Withdrawal,19,0,0,0,9.81,2182,115.98,0
TXN-006716,1124.12,ATM Withdrawal,Electronics,21,0,0,0,5.75,532,19.52,0
TXN-006717,6823.77,UPI,Others,6,3,0,0,0.89,3574,78.75,0
TXN-006718,3089.85,Card Payment,Entertainment,18,6,0,0,3.84,3522,295.16,0
TXN-006719,10069.89,UPI,Utility Bills,10,6,0,0,18.07,1853,153.19,0
TXN-006720,23398.29,Card Payment,Entertainment,8,6,0,0,16.31,710,19.26,0
TXN-006721,1078.34,Card Payment,Grocery,9,4,0,0,11.28,1132,109.96,0
TXN-006722,349.49,UPI,Others,6,1,0,0,20.28,862,445.1,0
TXN-006723,1403.89,UPI,Entertainment,6,5,0,0,1.7,2923,37.17,0
TXN-006724,362.56,Card Payment,Electronics,7,1,0,0,17.78,2603,124.38,0
TXN-006725,3634.34,Card Payment,Electronics,13,0,0,0,37.97,2219,131.25,0
TXN-006726,5254.75,Card Payment,Travel,10,2,0,0,0.73,2116,42.98,0
TXN-006727,1282.3,Card Payment,Utility Bills,21,3,0,0,1.23,1245,31.19,0
TXN-006728,2663.08,NEFT,Utility Bills,18,2,0,0,12.56,2371,649.3,0
TXN-006729,3540.15,UPI,Grocery,11,2,0,0,8.21,2469,126.28,0
TXN-006730,476.47,Card Payment,Grocery,20,3,0,1,1.34,306,96.11,0
TXN-006731,997.74,Card Payment,Travel,18,4,0,0,1.64,2958,109.11,0
TXN-006732,4159.57,NEFT,Cash Withdrawal,19,2,0,0,2.72,3365,199.01,0
TXN-006733,2214.55,NEFT,Entertainment,20,2,0,0,41.11,3329,201.43,0
TXN-006734,1991.52,Card Payment,Entertainment,11,6,0,0,16.28,3089,57.26,0
TXN-006735,926.98,ATM Withdrawal,Electronics,15,1,1,0,11.18,60,0.96,1
TXN-006736,30515.74,Card Payment,Utility Bills,8,6,1,1,1003.33,2613,227.05,1
TXN-006737,3149.15,NEFT,Grocery,7,1,0,0,10.04,3124,303.38,0
TXN-006738,8320.63,UPI,Grocery,7,6,0,0,8.68,888,566.85,0
TXN-006739,2930.39,Wire Transfer,Electronics,10,3,0,0,2.21,1346,307.02,0
TXN-006740,4275.2,NEFT,Utility Bills,13,0,0,0,10.26,3373,88.1,0
TXN-006741,783.52,Card Payment,Grocery,12,6,0,0,4.37,2834,424.4,0
TXN-006742,1975.68,UPI,Grocery,10,3,0,0,5.87,2252,146.06,0
TXN-006743,9048.18,UPI,Electronics,6,3,0,0,2.38,3076,62.67,0
TXN-006744,368.08,Card Payment,Grocery,14,1,0,0,13.43,3123,3.44,0
TXN-006745,352.79,UPI,Electronics,13,3,0,0,2.34,1456,23.81,0
TXN-006746,2966.16,ATM Withdrawal,Entertainment,19,2,0,0,10.17,3402,47.47,0
TXN-006747,743.99,NEFT,Travel,15,4,0,0,0.99,686,207.57,0
TXN-006748,1391.32,Card Payment,Travel,19,0,0,0,4.37,2550,29.85,0
TXN-006749,167.25,UPI,Grocery,13,5,0,0,14.29,2948,13.63,0
TXN-006750,2500.02,Card Payment,Others,12,6,0,0,0.25,645,75.82,0
TXN-006751,326.23,NEFT,Utility Bills,15,4,0,0,12.29,2151,164.16,0
TXN-006752,2023.95,ATM Withdrawal,Cash Withdrawal,13,4,0,0,2.27,1613,872.04,0
TXN-006753,39327.01,UPI,Grocery,16,4,0,0,9.58,897,18.93,0
TXN-006754,1856.57,UPI,Electronics,9,2,0,0,3.81,386,20.78,0
TXN-006755,3366.63,Card Payment,Utility Bills,8,6,0,0,15.84,1948,137.07,0
TXN-006756,6990.15,UPI,Entertainment,14,4,0,0,6.73,3536,74.3,0
TXN-006757,5585.24,Wire Transfer,Grocery,19,1,0,1,11.55,1751,83.8,0
TXN-006758,689.72,UPI,Grocery,10,3,0,0,14.66,1164,221.41,0
TXN-006759,1782.49,NEFT,Electronics,19,3,0,0,0.43,1238,534.31,0
TXN-006760,696.77,UPI,Electronics,17,5,0,0,0.18,2490,53.83,0
TXN-006761,264.18,NEFT,Entertainment,16,2,0,0,5.0,1277,301.16,0
TXN-006762,13215.28,Card Payment,Grocery,4,2,1,0,3.15,1900,93.73,0
TXN-006763,4205.18,Card Payment,Grocery,16,4,0,0,11.64,622,250.7,0
TXN-006764,2121.85,UPI,Electronics,15,4,0,0,21.93,857,8.66,0
TXN-006765,507.72,Card Payment,Grocery,15,4,0,0,9.16,2748,197.74,0
TXN-006766,6212.64,NEFT,Entertainment,18,5,0,0,14.78,773,24.02,0
TXN-006767,4297.52,UPI,Grocery,18,5,0,0,24.84,1032,11.6,0
TXN-006768,1997.27,Card Payment,Travel,18,4,0,0,3.87,1916,91.65,0
TXN-006769,348.52,UPI,Grocery,7,2,0,0,0.8,3075,472.78,0
TXN-006770,3572.53,Card Payment,Entertainment,11,1,0,0,2.81,1992,802.44,0
TXN-006771,140.95,Wire Transfer,Grocery,19,6,0,0,5.75,432,411.16,0
TXN-006772,1735.07,UPI,Utility Bills,7,2,0,0,12.34,2320,148.68,0
TXN-006773,8982.18,Card Payment,Jewelry,21,1,0,0,69.06,1295,333.62,0
TXN-006774,1233.76,UPI,Cash Withdrawal,9,2,0,0,1.05,1111,74.48,0
TXN-006775,7130.73,UPI,Grocery,12,2,0,0,1.84,832,3.0,0
TXN-006776,1494.84,Card Payment,Others,19,6,0,0,3.94,1005,112.05,0
TXN-006777,1092.59,UPI,Cash Withdrawal,8,6,0,0,3.71,1893,142.38,0
TXN-006778,1005.39,UPI,Entertainment,16,4,1,0,23.97,631,158.5,0
TXN-006779,59679.21,Card Payment,Grocery,14,0,0,0,11.96,212,120.07,0
TXN-006780,2850.45,UPI,Entertainment,12,1,1,0,8.23,1246,4.15,0
TXN-006781,10799.59,Card Payment,Electronics,10,1,0,1,3.07,98,422.47,0
TXN-006782,2379.31,UPI,Utility Bills,15,3,0,0,12.92,40,68.48,0
TXN-006783,2734.44,NEFT,Jewelry,19,4,0,0,8.04,1778,1279.84,0
TXN-006784,522.72,UPI,Grocery,21,5,0,0,1.55,1907,279.07,0
TXN-006785,1605.1,Card Payment,Grocery,22,2,0,0,0.0,414,216.71,0
TXN-006786,2241.3,UPI,Cash Withdrawal,11,1,0,0,0.28,2155,17.52,0
TXN-006787,409.34,ATM Withdrawal,Grocery,8,1,0,0,22.94,841,161.94,0
TXN-006788,1852.03,NEFT,Others,12,2,0,0,1.75,2986,276.19,0
TXN-006789,1546.57,Card Payment,Utility Bills,8,6,0,0,3.34,262,80.28,0
TXN-006790,751.48,NEFT,Entertainment,9,0,0,0,6.14,943,156.15,0
TXN-006791,5087.9,NEFT,Others,20,6,0,0,7.3,2190,663.18,0
TXN-006792,5811.95,NEFT,Electronics,17,4,0,1,39.57,2989,122.27,0
TXN-006793,5885.87,NEFT,Grocery,21,1,0,0,7.31,1356,166.87,0
TXN-006794,15228.96,Card Payment,Utility Bills,15,1,0,0,0.16,2919,27.76,0
TXN-006795,431.64,Card Payment,Entertainment,13,4,0,0,17.27,347,54.36,0
TXN-006796,2065.99,UPI,Grocery,20,2,0,0,8.32,2677,628.91,0
TXN-006797,228.41,ATM Withdrawal,Utility Bills,19,1,0,1,1.7,3061,253.61,0
TXN-006798,731.45,Card Payment,Travel,17,4,0,1,8.63,2474,47.56,0
TXN-006799,647.72,ATM Withdrawal,Utility Bills,20,6,0,0,21.11,2448,137.81,0
TXN-006800,6282.09,UPI,Utility Bills,21,2,0,0,4.25,1862,222.73,0
TXN-006801,723.0,NEFT,Entertainment,8,3,0,0,7.05,2316,158.17,0
TXN-006802,261.52,UPI,Grocery,12,4,0,0,8.47,448,619.8,0
TXN-006803,25263.46,UPI,Utility Bills,20,0,0,0,1.97,1575,169.91,0
TXN-006804,489.91,NEFT,Electronics,22,3,0,0,7.96,411,45.32,0
TXN-006805,237.96,UPI,Travel,9,1,1,0,0.06,885,192.78,0
TXN-006806,1106.74,UPI,Grocery,17,2,0,0,1.1,3193,335.03,0
TXN-006807,474.96,UPI,Travel,19,4,0,0,0.87,1292,23.95,0
TXN-006808,1477.89,Card Payment,Others,16,3,0,0,7.67,1228,134.21,0
TXN-006809,1692.39,Card Payment,Grocery,10,5,0,0,15.47,322,207.26,0
TXN-006810,1592.61,UPI,Grocery,22,0,0,1,2.14,1541,135.89,0
TXN-006811,11505.98,NEFT,Cash Withdrawal,12,6,0,0,1.69,815,137.03,0
TXN-006812,1715.66,Card Payment,Travel,10,1,0,0,2.25,2089,76.8,0
TXN-006813,3747.55,ATM Withdrawal,Utility Bills,7,6,0,0,10.81,3544,187.19,0
TXN-006814,8054.07,UPI,Utility Bills,7,1,0,0,2.57,1439,31.69,0
TXN-006815,503.35,NEFT,Grocery,19,6,0,0,8.36,1049,1.33,0
TXN-006816,131.4,Card Payment,Jewelry,11,1,0,0,0.37,109,18.14,0
TXN-006817,1596.09,Card Payment,Others,10,1,0,0,11.4,2815,85.26,0
TXN-006818,11479.73,Card Payment,Utility Bills,11,3,0,0,2.25,1481,44.77,0
TXN-006819,860.38,UPI,Electronics,19,2,0,0,2.08,2584,293.02,0
TXN-006820,1000.12,UPI,Utility Bills,7,5,0,0,7.47,3499,76.06,0
TXN-006821,1012.79,Card Payment,Travel,14,6,0,0,2.88,994,104.8,0
TXN-006822,399.51,UPI,Entertainment,15,5,0,0,2.8,3219,38.72,0
TXN-006823,796.54,Card Payment,Grocery,4,2,0,0,1.43,733,191.73,0
TXN-006824,1227.22,UPI,Utility Bills,10,3,0,0,7.89,2778,156.52,0
TXN-006825,4216.85,UPI,Utility Bills,22,0,0,0,1.0,3127,203.73,0
TXN-006826,2676.95,UPI,Electronics,8,4,0,0,4.8,1947,236.81,0
TXN-006827,768.65,Card Payment,Utility Bills,8,5,0,0,0.7,3135,139.13,0
TXN-006828,4042.6,NEFT,Jewelry,20,0,0,0,10.04,1872,1140.43,0
TXN-006829,8360.54,NEFT,Cash Withdrawal,6,5,0,0,3.65,847,127.4,0
TXN-006830,6411.98,ATM Withdrawal,Utility Bills,8,1,0,0,9.18,444,216.99,0
TXN-006831,6291.55,NEFT,Grocery,23,6,1,0,0.78,3581,171.83,0
TXN-006832,2592.87,NEFT,Utility Bills,15,6,0,0,10.99,2536,184.03,0
TXN-006833,940.79,NEFT,Travel,15,4,0,0,4.24,71,216.56,0
TXN-006834,3031.06,Card Payment,Electronics,15,4,1,0,35.98,2354,63.16,0
TXN-006835,2480.26,NEFT,Utility Bills,16,1,0,0,3.54,3060,401.38,0
TXN-006836,1877.27,NEFT,Electronics,21,0,0,0,1.8,2618,11.9,0
TXN-006837,556.2,UPI,Grocery,18,0,0,1,7.93,3460,50.81,0
TXN-006838,1825.72,Card Payment,Entertainment,11,0,0,0,0.84,1229,63.74,0
TXN-006839,18627.74,Card Payment,Grocery,6,2,1,0,6.53,2137,35.63,0
TXN-006840,3809.42,UPI,Grocery,10,1,0,0,8.89,300,3.47,0
TXN-006841,1212.04,UPI,Grocery,19,5,0,0,1.74,476,128.67,0
TXN-006842,3272.74,ATM Withdrawal,Utility Bills,12,4,0,0,14.5,242,62.13,0
TXN-006843,2558.47,ATM Withdrawal,Grocery,9,2,0,0,16.27,2794,104.25,0
TXN-006844,1232.01,UPI,Travel,17,6,0,0,11.7,2788,25.91,0
TXN-006845,378.44,Card Payment,Utility Bills,9,6,0,0,8.89,1273,244.42,0
TXN-006846,1679.97,Card Payment,Electronics,9,2,0,0,3.52,2699,293.48,0
TXN-006847,7592.87,UPI,Entertainment,17,4,1,0,20.79,2708,28.77,0
TXN-006848,1129.68,Card Payment,Electronics,15,3,0,0,5.48,366,133.69,0
TXN-006849,1961.9,Card Payment,Grocery,22,4,0,0,16.39,501,74.27,0
TXN-006850,674.46,UPI,Grocery,8,2,0,0,9.02,3408,355.94,0
TXN-006851,2677.28,UPI,Travel,0,0,0,0,9.57,1977,325.61,0
TXN-006852,1573.63,UPI,Utility Bills,9,0,0,0,4.58,622,59.79,0
TXN-006853,971.38,Card Payment,Entertainment,12,0,0,0,2.93,1114,577.64,0
TXN-006854,319.52,Card Payment,Entertainment,9,2,0,0,16.66,836,78.24,0
TXN-006855,225.32,Card Payment,Travel,13,4,0,0,1.11,1373,55.69,0
TXN-006856,644.93,NEFT,Entertainment,11,3,0,0,1.54,611,332.36,0
TXN-006857,1240.45,Card Payment,Grocery,20,5,0,0,3.56,3200,22.93,0
TXN-006858,439.33,UPI,Cash Withdrawal,16,3,0,0,3.13,2725,68.31,0
TXN-006859,1226.1,UPI,Grocery,13,5,0,0,7.46,3088,4.09,0
TXN-006860,2770.96,Card Payment,Cash Withdrawal,14,1,0,1,12.03,889,37.38,0
TXN-006861,3841.04,Card Payment,Grocery,18,3,1,0,7.91,1440,466.11,0
TXN-006862,503.76,ATM Withdrawal,Grocery,20,6,0,0,24.2,1682,127.73,0
TXN-006863,6764.95,Card Payment,Utility Bills,6,6,0,0,10.43,2332,50.94,0
TXN-006864,1400.24,UPI,Electronics,16,6,0,0,17.22,2936,89.31,0
TXN-006865,3371.26,Card Payment,Travel,13,0,0,0,2.36,980,35.99,0
TXN-006866,2197.23,UPI,Utility Bills,19,4,0,0,3.45,2721,182.89,0
TXN-006867,977.35,Card Payment,Electronics,15,5,0,0,0.28,1769,64.74,0
TXN-006868,1362.02,UPI,Utility Bills,13,4,0,0,13.83,491,150.19,0
TXN-006869,8101.23,UPI,Travel,14,0,0,0,2.48,2487,227.58,0
TXN-006870,1585.91,NEFT,Travel,17,3,0,0,9.79,615,478.44,0
TXN-006871,1260.32,UPI,Cash Withdrawal,17,6,0,1,8.15,1333,88.38,0
TXN-006872,3065.06,UPI,Electronics,22,1,0,0,3.67,1569,54.77,0
TXN-006873,6244.41,Wire Transfer,Entertainment,8,2,0,0,2.62,1774,131.53,0
TXN-006874,2557.73,UPI,Grocery,16,6,0,0,1.15,879,19.74,0
TXN-006875,4093.31,ATM Withdrawal,Utility Bills,4,0,0,0,17.43,2106,169.15,0
TXN-006876,1726.57,NEFT,Jewelry,13,4,0,0,9.14,1342,368.06,0
TXN-006877,1177.06,Card Payment,Grocery,22,0,0,1,3.67,222,124.82,0
TXN-006878,1575.76,Wire Transfer,Grocery,13,6,0,0,4.56,3589,42.53,0
TXN-006879,5887.48,UPI,Entertainment,11,6,0,0,2.41,1518,379.79,0
TXN-006880,2236.13,Card Payment,Electronics,11,2,0,0,0.07,876,56.08,0
TXN-006881,2676.82,Card Payment,Jewelry,17,5,1,0,15.13,3562,653.97,0
TXN-006882,2952.84,UPI,Utility Bills,9,0,0,0,1.14,1248,56.71,0
TXN-006883,1111.22,Card Payment,Utility Bills,10,0,0,0,9.3,780,9.2,0
TXN-006884,863.03,Card Payment,Utility Bills,12,3,0,0,4.55,3076,165.84,0
TXN-006885,895.37,UPI,Grocery,20,2,0,0,2.64,2734,121.32,0
TXN-006886,3420.42,Wire Transfer,Electronics,15,5,0,0,1.47,1770,78.58,0
TXN-006887,4676.06,Card Payment,Entertainment,18,6,0,0,6.81,1464,59.62,0
TXN-006888,243.84,UPI,Grocery,13,6,0,0,1.79,1675,260.75,0
TXN-006889,3020.39,UPI,Others,16,4,0,0,6.92,2321,91.62,0
TXN-006890,934.75,UPI,Cash Withdrawal,22,5,0,0,2.54,32,372.98,0
TXN-006891,1443.79,Card Payment,Entertainment,4,6,0,0,6.69,1781,367.27,0
TXN-006892,88.22,ATM Withdrawal,Travel,7,4,0,0,0.13,3523,5.0,0
TXN-006893,3433.79,NEFT,Entertainment,10,3,0,0,1.82,312,65.26,0
TXN-006894,1782.15,Card Payment,Grocery,20,2,0,0,7.88,1019,46.9,0
TXN-006895,2046.65,ATM Withdrawal,Electronics,15,5,0,0,0.45,2004,217.77,0
TXN-006896,3234.76,UPI,Grocery,14,1,0,0,27.22,102,391.65,0
TXN-006897,1337.57,NEFT,Others,9,5,0,0,13.17,3381,70.04,0
TXN-006898,1189.53,Card Payment,Electronics,12,2,1,0,7.24,1531,827.29,0
TXN-006899,724.58,Card Payment,Cash Withdrawal,20,4,0,0,8.34,641,178.81,0
TXN-006900,3276.96,Card Payment,Grocery,19,5,0,0,8.78,1455,152.52,0
TXN-006901,1724.25,Card Payment,Grocery,12,6,0,0,1.43,3216,43.18,0
TXN-006902,1469.06,ATM Withdrawal,Grocery,12,1,0,0,2.88,1133,445.93,0
TXN-006903,3894.18,Card Payment,Entertainment,9,1,0,0,5.16,2008,7.76,0
TXN-006904,762.61,Card Payment,Grocery,15,1,0,0,5.96,1287,54.27,0
TXN-006905,4599.73,Card Payment,Utility Bills,8,2,0,0,3.12,3319,104.17,0
TXN-006906,2170.15,Card Payment,Electronics,17,1,0,0,1.74,328,23.77,0
TXN-006907,30631.04,UPI,Entertainment,18,4,1,0,9.69,3150,170.81,0
TXN-006908,1382.25,UPI,Grocery,15,2,0,0,3.66,2874,169.79,0
TXN-006909,970.49,UPI,Cash Withdrawal,16,4,0,0,13.11,1444,196.87,0
TXN-006910,498.23,NEFT,Grocery,6,6,0,0,1.94,1859,99.21,0
TXN-006911,1126.08,UPI,Entertainment,15,3,0,0,6.8,869,362.41,0
TXN-006912,1442.66,NEFT,Travel,7,5,0,0,4.6,1009,217.94,0
TXN-006913,1527.59,UPI,Utility Bills,16,4,0,0,4.78,2949,923.24,0
TXN-006914,2539.39,Card Payment,Travel,8,2,0,0,5.82,1594,122.06,0
TXN-006915,1464.87,Card Payment,Utility Bills,20,1,0,0,0.11,931,113.81,0
TXN-006916,256.85,UPI,Utility Bills,15,0,0,0,8.88,608,137.01,0
TXN-006917,365.0,UPI,Entertainment,17,2,0,0,0.35,2818,83.08,0
TXN-006918,1515.63,Card Payment,Cash Withdrawal,12,0,0,0,2.73,1685,50.78,0
TXN-006919,1167.27,Card Payment,Utility Bills,16,2,0,0,2.11,788,242.1,0
TXN-006920,3664.87,Card Payment,Grocery,19,2,0,1,7.47,1461,152.04,0
TXN-006921,1262.23,UPI,Grocery,19,5,0,0,3.95,444,17.73,0
TXN-006922,1824.0,Card Payment,Entertainment,14,0,0,0,0.44,2184,62.91,0
TXN-006923,2151.08,Card Payment,Grocery,19,4,0,0,0.05,1937,108.47,0
TXN-006924,1368.53,Card Payment,Grocery,18,5,0,0,6.31,2629,1552.4,0
TXN-006925,3852.27,ATM Withdrawal,Travel,11,2,0,0,9.99,761,95.7,0
TXN-006926,1628.98,UPI,Electronics,17,4,0,0,3.83,2464,242.06,0
TXN-006927,2690.06,Card Payment,Grocery,6,2,0,0,3.38,2311,198.22,0
TXN-006928,4342.47,UPI,Utility Bills,12,4,0,0,11.8,2494,361.88,0
TXN-006929,2439.64,UPI,Utility Bills,9,6,0,0,11.66,792,50.6,0
TXN-006930,812.14,Card Payment,Grocery,15,3,0,0,2.31,3524,249.65,0
TXN-006931,305.75,UPI,Others,14,2,0,0,1.9,3306,25.95,0
TXN-006932,7607.68,UPI,Utility Bills,10,2,0,0,21.13,2159,115.79,0
TXN-006933,2252.06,NEFT,Utility Bills,6,0,0,0,0.59,3042,190.9,0
TXN-006934,87.85,NEFT,Entertainment,6,4,0,0,23.14,841,65.9,0
TXN-006935,3066.09,UPI,Travel,20,4,0,0,0.78,2718,110.11,0
TXN-006936,414.79,UPI,Utility Bills,17,4,0,0,3.8,283,80.62,0
TXN-006937,2877.61,UPI,Utility Bills,10,5,0,0,3.65,92,49.51,0
TXN-006938,27340.26,UPI,Entertainment,7,2,0,1,1.56,412,112.2,0
TXN-006939,333.88,ATM Withdrawal,Grocery,10,6,0,0,4.91,48,131.04,0
TXN-006940,10736.22,NEFT,Travel,13,1,0,0,6.2,1897,168.86,0
TXN-006941,119.66,NEFT,Utility Bills,7,0,0,0,0.49,1892,139.96,0
TXN-006942,2300.08,Card Payment,Utility Bills,11,1,0,0,0.02,2219,134.46,0
TXN-006943,1163.11,UPI,Grocery,10,6,0,0,0.73,1786,279.52,0
TXN-006944,7148.31,NEFT,Utility Bills,16,0,0,0,0.96,1715,210.15,0
TXN-006945,2301.66,UPI,Utility Bills,9,0,1,0,7.48,883,294.34,0
TXN-006946,1873.58,ATM Withdrawal,Grocery,0,4,0,0,6.1,3210,14.45,0
TXN-006947,1746.75,UPI,Grocery,11,4,0,0,2.91,879,212.68,0
TXN-006948,1433.98,NEFT,Grocery,16,5,1,0,1.8,3573,232.75,0
TXN-006949,595.82,UPI,Electronics,14,1,0,0,17.66,804,14.29,0
TXN-006950,10060.64,UPI,Entertainment,17,1,0,1,18.38,1666,172.63,0
TXN-006951,1446.77,UPI,Grocery,16,1,0,0,8.35,3200,73.16,0
TXN-006952,1110.2,UPI,Utility Bills,20,0,1,0,7.51,1485,416.87,0
TXN-006953,2242.9,UPI,Entertainment,16,3,0,0,5.33,1901,48.38,0
TXN-006954,4597.4,ATM Withdrawal,Travel,9,5,0,0,8.93,696,8.18,0
TXN-006955,3961.18,UPI,Grocery,17,2,0,0,1.02,1559,45.17,0
TXN-006956,1410.75,NEFT,Grocery,12,2,0,0,1.68,1925,505.16,0
TXN-006957,3391.56,UPI,Entertainment,9,1,0,0,1.68,3345,88.97,0
TXN-006958,2194.97,Card Payment,Entertainment,8,0,0,1,0.49,126,89.15,0
TXN-006959,415.18,Card Payment,Grocery,12,4,0,0,8.63,473,1.0,0
TXN-006960,5258.22,UPI,Utility Bills,11,1,0,0,13.95,1995,107.41,0
TXN-006961,2158.21,UPI,Grocery,14,2,0,0,7.07,2078,160.02,0
TXN-006962,6033.45,NEFT,Entertainment,17,5,0,0,2.99,3644,543.67,0
TXN-006963,1119.97,UPI,Cash Withdrawal,16,5,0,0,2.15,1558,77.6,0
TXN-006964,4545.71,Card Payment,Travel,13,1,0,1,12.81,1863,92.78,0
TXN-006965,537.89,Card Payment,Jewelry,14,4,0,0,4.85,2186,503.88,0
TXN-006966,18643.59,Card Payment,Grocery,17,0,0,0,6.05,1527,245.41,0
TXN-006967,2877.04,UPI,Others,18,0,0,0,5.71,3101,35.21,0
TXN-006968,2196.96,Card Payment,Grocery,7,3,0,0,2.49,2015,13.63,0
TXN-006969,1396.68,Card Payment,Others,7,0,0,0,2.34,244,211.63,0
TXN-006970,573.47,ATM Withdrawal,Grocery,12,1,0,0,1.99,1834,57.83,0
TXN-006971,3442.78,UPI,Grocery,9,4,0,0,9.04,844,128.9,0
TXN-006972,15774.47,Card Payment,Travel,8,5,0,0,4.31,154,21.95,0
TXN-006973,6191.89,Card Payment,Grocery,16,0,0,0,0.28,1046,189.32,0
TXN-006974,976.17,Card Payment,Entertainment,17,4,0,0,4.8,2962,62.11,0
TXN-006975,554.33,UPI,Cash Withdrawal,22,1,0,0,1.13,2447,253.32,0
TXN-006976,874.52,UPI,Travel,18,6,0,0,21.75,702,104.59,0
TXN-006977,235.55,UPI,Entertainment,18,1,0,0,0.38,771,133.58,0
TXN-006978,2296.6,UPI,Grocery,21,5,0,0,7.95,146,79.52,0
TXN-006979,1151.28,NEFT,Jewelry,8,0,0,0,11.59,2168,88.81,0
TXN-006980,195.31,Card Payment,Utility Bills,19,0,0,0,0.72,3483,416.01,0
TXN-006981,1743.35,Card Payment,Grocery,14,0,0,0,16.25,2104,54.21,0
TXN-006982,4089.72,NEFT,Grocery,11,4,0,0,7.12,1490,59.7,0
TXN-006983,6859.33,Card Payment,Electronics,19,3,1,1,7.22,1734,0.39,1
TXN-006984,1402.64,UPI,Utility Bills,6,3,0,0,0.17,445,638.21,0
TXN-006985,18278.37,Wire Transfer,Entertainment,21,6,1,1,352.17,437,37.97,1
TXN-006986,1686.04,UPI,Jewelry,12,2,0,0,2.34,1984,146.21,0
TXN-006987,4912.04,UPI,Electronics,12,3,1,0,12.46,248,32.55,0
TXN-006988,742.45,NEFT,Utility Bills,14,2,1,0,8.17,3410,5.02,0
TXN-006989,2135.95,UPI,Utility Bills,13,0,0,1,1.29,1598,248.56,0
TXN-006990,1364.85,UPI,Grocery,20,3,0,1,16.26,3570,88.24,0
TXN-006991,752.5,Card Payment,Electronics,6,2,0,0,15.8,1415,4.75,0
TXN-006992,778.25,NEFT,Grocery,16,5,0,0,1.0,2293,303.96,0
TXN-006993,1791.65,NEFT,Entertainment,5,2,0,0,6.07,2377,216.3,0
TXN-006994,1822.43,Card Payment,Utility Bills,17,6,0,0,0.05,504,155.06,0
TXN-006995,2143.66,UPI,Others,22,6,0,0,13.15,1382,88.25,0
TXN-006996,1122.37,UPI,Grocery,14,0,0,0,4.56,2467,309.27,0
TXN-006997,1184.4,Card Payment,Entertainment,11,0,0,0,2.24,158,16.86,0
TXN-006998,1010.36,UPI,Jewelry,12,3,0,0,5.98,2821,17.85,0
TXN-006999,1627.06,UPI,Electronics,18,4,0,1,0.54,1330,37.79,0
TXN-007000,2450.14,Card Payment,Others,14,3,0,0,2.7,1806,351.43,0
TXN-007001,880.46,UPI,Cash Withdrawal,15,2,0,0,4.6,801,144.3,0
TXN-007002,39740.73,UPI,Entertainment,18,6,1,0,0.35,1645,109.65,0
TXN-007003,761.6,UPI,Grocery,18,0,0,0,13.86,540,575.69,0
TXN-007004,938.23,UPI,Others,7,4,0,0,10.74,295,44.2,0
TXN-007005,3192.91,UPI,Cash Withdrawal,19,1,0,0,3.13,2428,188.95,0
TXN-007006,12111.31,Card Payment,Utility Bills,11,3,0,0,21.68,772,36.72,0
TXN-007007,7129.04,Card Payment,Utility Bills,18,6,0,0,0.45,3176,246.29,0
TXN-007008,347.66,UPI,Entertainment,8,3,0,0,4.8,2073,336.41,0
TXN-007009,424.74,UPI,Utility Bills,16,2,0,0,1.42,2778,7.69,0
TXN-007010,498.34,NEFT,Grocery,19,2,0,0,7.07,3101,70.89,0
TXN-007011,2045.0,Card Payment,Utility Bills,13,0,0,0,29.02,650,103.79,0
TXN-007012,365.42,Wire Transfer,Utility Bills,6,0,0,0,19.64,1926,109.93,0
TXN-007013,578.02,Card Payment,Grocery,6,6,0,0,6.52,2669,3.7,0
TXN-007014,6983.0,UPI,Grocery,14,0,0,0,3.87,564,753.98,0
TXN-007015,2767.68,UPI,Grocery,18,6,0,0,13.79,2656,51.61,0
TXN-007016,3673.92,Card Payment,Entertainment,11,3,0,0,9.99,1969,20.63,0
TXN-007017,1188.38,Card Payment,Entertainment,16,5,0,0,5.62,484,212.93,0
TXN-007018,2984.71,Card Payment,Travel,9,3,0,0,2.44,3197,87.39,0
TXN-007019,3364.99,UPI,Electronics,10,0,0,0,10.08,3113,123.17,0
TXN-007020,3165.38,Card Payment,Travel,13,6,0,0,7.74,803,745.34,0
TXN-007021,323.82,Card Payment,Cash Withdrawal,13,3,0,0,10.6,1742,92.65,0
TXN-007022,67726.95,UPI,Entertainment,20,2,0,0,5.09,1989,45.91,0
TXN-007023,2950.51,UPI,Entertainment,8,0,0,0,6.5,1672,789.34,0
TXN-007024,2023.29,UPI,Cash Withdrawal,12,4,0,0,2.56,1272,50.95,0
TXN-007025,10665.67,Card Payment,Cash Withdrawal,21,4,0,0,31.23,37,141.85,0
